cc,effective_year,region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
FSM,2000,East Asia & Pacific,EAP,"Micronesia, Fed. Sts.",FSM,2000,national,,,,consumption,,,2.15,0.088,0.0212,0.0071,0.0264,7.7184,5.6813,,,,,,,,,,,,,,,0.9772,111709,2796.6803,,TRUE,micro,extrapolation
GAB,2000,Sub-Saharan Africa,SSA,Gabon,GAB,2000,national,,,,consumption,,,2.15,0.0458,0.01,0.0037,0.0129,9.3291,6.6295,,,,,,,,,,,,,,,319.1603,1272935,7611.8357,2234.1659,TRUE,micro,extrapolation
GBR,2000,Other High Income Countries,OHI,United Kingdom,GBR,2000,national,,,,income,,,2.15,0.0025,0.0019,0.0014,0.0034,49.35,37.2497,,,,,,,,,,,,,,,0.7797,58892514,39187.5831,24477.3157,FALSE,micro,survey
GEO,2000,Europe & Central Asia,ECA,Georgia,GEO,2000,national,,,,consumption,,,2.15,0.229,0.0815,0.0437,0.1302,4.7878,3.6759,,,,,,,,,,,,,,,0.9247,4077131,1566.5315,,FALSE,micro,survey
GHA,2000,Sub-Saharan Africa,SSA,Ghana,GHA,2000,national,,,,consumption,,,2.15,0.5256,0.2093,0.1102,0.3133,2.7645,2.0458,,,,,,,,,,,,,,,1.751,19665502,1020.1623,,TRUE,micro,interpolation
GIB,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIN,2000,Sub-Saharan Africa,SSA,Guinea,GIN,2000,national,,,,consumption,,,2.15,0.5065,0.1965,0.0988,0.2851,3.1596,2.1724,,,,,,,,,,,,,,,3446.9322,8336967,620.9045,,TRUE,micro,interpolation
GMB,2000,Sub-Saharan Africa,SSA,"Gambia, The",GMB,2000,national,,,,consumption,,,2.15,0.5546,0.2388,0.1336,0.379,3.0032,1.9271,,,,,,,,,,,,,,,15.1142,1437539,667.9654,,TRUE,micro,interpolation
GNB,2000,Sub-Saharan Africa,SSA,Guinea-Bissau,GNB,2000,national,,,,consumption,,,2.15,0.5107,0.1792,0.0848,0.2532,2.7364,2.1031,,,,,,,,,,,,,,,232.1995,1230849,563.6243,466.5634,TRUE,micro,interpolation
GNQ,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRC,2000,Other High Income Countries,OHI,Greece,GRC,2000,national,,,,income,,,2.15,0.0049,0.004,0.0034,0.0031,31.3906,26.5122,,,,,,,,,,,,,,,0.6463,10805808,18642.8021,12289.3853,FALSE,micro,survey
GRD,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRL,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTM,2000,Latin America & Caribbean,LAC,Guatemala,GTM,2000,national,,,,income,,,2.15,0.0961,0.0345,0.0183,0.0518,11.8189,6.8622,,,,,,,,,,,,,,,4.4033,11589761,3195.3881,2591.625,FALSE,micro,survey
GUM,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2000,Latin America & Caribbean,LAC,Guyana,GUY,2000,national,,,,income,,,2.15,0.1177,0.058,0.0412,0.1422,8.4691,6.1115,,,,,,,,,,,,,,,115.6263,759051,3788.25,,TRUE,micro,extrapolation
HKG,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HND,2000,Latin America & Caribbean,LAC,Honduras,HND,2000,national,,,,income,,,2.15,0.21,0.0953,0.0603,0.1375,9.3323,5.4556,,,,,,,,,,,,,,,10.8388,6656725,1768.2539,1310.5945,TRUE,micro,interpolation
HRV,2000,Europe & Central Asia,ECA,Croatia,HRV,2000,national,,,,consumption,,,2.15,9e-04,6e-04,6e-04,0,22.0812,18.5636,,,,,,,,,,,,,,,3.8147,4468302,8876.8899,5357.783,FALSE,group,survey
HTI,2000,Latin America & Caribbean,LAC,Haiti,HTI,2000,national,,,,income,,,2.15,0.6714,0.3705,0.2501,0.7125,2.7051,1.383,,,,,,,,,,,,,,,31.1029,8360225,1326.6698,1318.8299,TRUE,micro,extrapolation
HUN,2000,Europe & Central Asia,ECA,Hungary,HUN,2000,national,,,,consumption,,,2.15,6e-04,0,2.8791e-06,0,13.0024,11.3568,,,,,,,,,,,,,,,147.3767,10210971,8967.6963,4800.4898,FALSE,micro,survey
IDN-R,2000,East Asia & Pacific,EAP,Indonesia,IDN,2000,rural,,,,consumption,,,2.15,0.5388,0.1356,0.0478,0.1704,2.3318,2.0724,,,,,,,,,,,,,,,4746.8516,124157723,1845.2278,1172.2687,FALSE,micro,survey
IDN-U,2000,East Asia & Pacific,EAP,Indonesia,IDN,2000,urban,,,,consumption,,,2.15,0.2941,0.0665,0.0219,0.082,3.4283,2.7791,,,,,,,,,,,,,,,5098.1961,89914698,1845.2278,1172.2687,FALSE,micro,survey
IMN,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND-R,2000,South Asia,SAS,India,IND,2000,rural,,,,consumption,,,2.15,0.4885,0.1262,0.0453,0.1596,2.6354,2.1786,,,,,,,,,,,,,,,17.092,766464826,751.8408,486.1858,TRUE,micro,interpolation
IND-U,2000,South Asia,SAS,India,IND,2000,urban,,,,consumption,,,2.15,0.284,0.0693,0.0244,0.0876,3.882,2.9702,,,,,,,,,,,,,,,20.7873,293168849,751.8408,486.1858,TRUE,micro,interpolation
IRL,2000,Other High Income Countries,OHI,Ireland,IRL,2000,national,,,,income,,,2.15,0.0018,3e-04,1e-04,3e-04,38.5496,31.8858,,,,,,,,,,,,,,,0.9707,3805174,42098.2794,18125.1377,FALSE,micro,survey
IRN,2000,Middle East & North Africa,MNA,"Iran, Islamic Rep.",IRN,2000,national,,,,consumption,,,2.15,0.0345,0.0063,0.0019,0.0076,11.5709,8.1526,,,,,,,,,,,,,,,13944.9043,65544383,3893.4647,1849.4318,TRUE,mixed,interpolation
IRQ,2000,Middle East & North Africa,MNA,Iraq,IRQ,2000,national,,,,consumption,,,2.15,0,2.7255e-06,1.6361e-07,2.8107e-06,12.5583,10.7109,,,,,,,,,,,,,,,586.4968,24628858,4138.1879,,TRUE,micro,extrapolation
ISL,2000,Other High Income Countries,OHI,Iceland,ISL,2000,national,,,,income,,,2.15,0,0,0,0,47.963,42.0309,,,,,,,,,,,,,,,155.6479,281205,42174.6651,24830.2856,TRUE,micro,extrapolation
ISR,2000,Other High Income Countries,OHI,Israel,ISR,2000,national,,,,income,,,2.15,0.0025,9e-04,5e-04,0.0015,28.1458,22.124,,,,,,,,,,,,,,,4.2066,6289000,29321.3254,15247.9418,TRUE,micro,interpolation
ITA,2000,Other High Income Countries,OHI,Italy,ITA,2000,national,,,,income,,,2.15,0.0125,0.0112,0.0105,0.0122,38.7705,32.5559,,,,,,,,,,,,,,,0.7672,56942108,32350.9044,19538.2215,FALSE,micro,survey
JAM,2000,Latin America & Caribbean,LAC,Jamaica,JAM,2000,national,,,,consumption,,,2.15,0.024,0.0058,0.0024,0.0072,14.0722,9.4404,,,,,,,,,,,,,,,70.3916,2612205,4920.0708,,TRUE,micro,interpolation
JOR,2000,Middle East & North Africa,MNA,Jordan,JOR,2000,national,,,,consumption,,,2.15,0.0034,7e-04,4e-04,8e-04,12.3657,9.4742,,,,,,,,,,,,,,,0.3292,5056174,3635.2922,,TRUE,mixed,interpolation
JPN,2000,Other High Income Countries,OHI,Japan,JPN,2000,national,,,,income,,,2.15,0.0048,0.0022,0.0013,0.0035,40.3207,34.2178,,,,,,,,,,,,,,,113.0232,126843000,31430.6311,17399.1129,TRUE,micro,extrapolation
KAZ,2000,Europe & Central Asia,ECA,Kazakhstan,KAZ,2000,national,,,,consumption,,,2.15,0.1361,0.0362,0.0144,0.0478,5.5261,4.4273,,,,,,,,,,,,,,,125.2634,14883626,4446.4519,2020.1667,TRUE,micro,interpolation
KEN,2000,Sub-Saharan Africa,SSA,Kenya,KEN,2000,national,,,,consumption,,,2.15,0.3104,0.0987,0.0442,0.1374,4.6147,3.1034,,,,,,,,,,,,,,,41.6348,30851606,1187.3258,913.8085,TRUE,micro,interpolation
KGZ,2000,Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2000,national,,,,consumption,,,2.15,0.3818,0.1008,0.0374,0.1287,3.0151,2.4645,,,,,,,,,,,,,,,19.3727,4898400,718.3373,493.8288,FALSE,micro,survey
KHM,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KIR,2000,East Asia & Pacific,EAP,Kiribati,KIR,2000,national,,,,consumption,,,2.15,0.1271,0.0322,0.0126,0.0425,5.8086,4.6537,,,,,,,,,,,,,,,0.981,88826,1477.0884,,TRUE,micro,extrapolation
KNA,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR,2000,Other High Income Countries,OHI,"Korea, Rep.",KOR,2000,national,,,,income,,,2.15,0.0049,0.0022,0.0014,0.0038,29.0807,25.2325,,,,,,,,,,,,,,,974.2056,47008111,16992.4791,9621.4441,TRUE,micro,extrapolation
KSV,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KWT,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAO,2000,East Asia & Pacific,EAP,Lao PDR,LAO,2000,national,,,,consumption,,,2.15,0.3341,0.0806,0.0285,0.1021,3.3712,2.6634,,,,,,,,,,,,,,,3133.8118,5430853,917.2887,575.7665,TRUE,micro,interpolation
LBN,2000,Middle East & North Africa,MNA,Lebanon,LBN,2000,national,,,,consumption,,,2.15,0,0,0,0,20.6587,17.5254,,,,,,,,,,,,,,,761.8333,4320642,5970.9745,5209.8689,TRUE,micro,extrapolation
LBR,2000,Sub-Saharan Africa,SSA,Liberia,LBR,2000,national,,,,consumption,,,2.15,0.3543,0.1177,0.0577,0.1753,3.3472,2.7099,,,,,,,,,,,,,,,47.996,2895224,763.4269,,TRUE,micro,extrapolation
LBY,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,2000,Latin America & Caribbean,LAC,St. Lucia,LCA,2000,national,,,,income,,,2.15,0.1197,0.0431,0.0233,0.0614,8.3043,5.9481,,,,,,,,,,,,,,,2.0792,159500,9163.3009,,TRUE,mixed,interpolation
LIE,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKA,2000,South Asia,SAS,Sri Lanka,LKA,2000,national,,,,consumption,,,2.15,0.1112,0.0207,0.006,0.0248,5.5907,4.0347,,,,,,,,,,,,,,,55.5009,18776371,2011.9805,1321.2423,TRUE,micro,interpolation
LSO,2000,Sub-Saharan Africa,SSA,Lesotho,LSO,2000,national,,,,consumption,,,2.15,0.6299,0.3505,0.2386,0.6648,3.0254,1.5968,,,,,,,,,,,,,,,5.244,1998630,727.2328,411.0805,TRUE,micro,interpolation
LTU,2000,Europe & Central Asia,ECA,Lithuania,LTU,2000,national,,,,consumption,,,2.15,0.0025,3e-04,1e-04,3e-04,11.4135,9.6934,,,,,,,,,,,,,,,0.4884,3499536,6423.4207,3939.1015,FALSE,micro,survey
LUX,2000,Other High Income Countries,OHI,Luxembourg,LUX,2000,national,,,,income,,,2.15,0,0,0,0,70.9884,60.2225,,,,,,,,,,,,,,,0.9658,436300,92527.7118,31111.9367,FALSE,micro,survey
LVA,2000,Europe & Central Asia,ECA,Latvia,LVA,2000,national,,,,consumption,,,2.15,0.0138,0.0035,0.0014,0.0048,11.3779,9.3471,,,,,,,,,,,,,,,0.5538,2367550,6725.3375,3901.0994,TRUE,micro,interpolation
MAC,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAF,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR,2000,Middle East & North Africa,MNA,Morocco,MAR,2000,national,,,,consumption,,,2.15,0.0802,0.0173,0.0059,0.0217,6.8038,4.9395,,,,,,,,,,,,,,,4.2908,28554415,1948.3545,1213.3845,TRUE,micro,interpolation
MCO,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA,2000,Europe & Central Asia,ECA,Moldova,MDA,2000,national,,,,consumption,,,2.15,0.3108,0.0915,0.0393,0.1246,3.6782,2.8906,,,,,,,,,,,,,,,6.3825,2924668,1347.0928,1007.302,FALSE,micro,survey
MDG,2000,Sub-Saharan Africa,SSA,Madagascar,MDG,2000,national,,,,consumption,,,2.15,0.6903,0.3299,0.1931,0.5245,2.0637,1.4379,,,,,,,,,,,,,,,962.9596,16216431,474.139,358.5024,TRUE,micro,interpolation
MDV,2000,South Asia,SAS,Maldives,MDV,2000,national,,,,consumption,,,2.15,0.0754,0.018,0.0059,0.0221,6.6886,4.809,,,,,,,,,,,,,,,9.7936,282507,6904.6523,,TRUE,micro,extrapolation
MEX,2000,Latin America & Caribbean,LAC,Mexico,MEX,2000,national,,,,income,,,2.15,0.0892,0.0284,0.0136,0.0409,12.0176,7.1544,,,,,,,,,,,,,,,9.8615,97873442,8954.8232,5795.2486,FALSE,micro,survey
MHL,2000,East Asia & Pacific,EAP,Marshall Islands,MHL,2000,national,,,,consumption,,,2.15,0.0678,0.016,0.0056,0.0201,6.4864,5.1547,,,,,,,,,,,,,,,1.0292,54224,2831.3067,,TRUE,micro,extrapolation
MKD,2000,Europe & Central Asia,ECA,North Macedonia,MKD,2000,national,,,,consumption,,,2.15,0.0522,0.0115,0.0042,0.0149,7.5877,6.4688,,,,,,,,,,,,,,,22.1667,2026350,3283.3793,2352.1268,FALSE,micro,survey
MLI,2000,Sub-Saharan Africa,SSA,Mali,MLI,2000,national,,,,consumption,,,2.15,0.7092,0.3376,0.195,0.5304,1.9595,1.3774,,,,,,,,,,,,,,,205.2734,11239101,556.7724,402.8019,TRUE,micro,interpolation
MLT,2000,Other High Income Countries,OHI,Malta,MLT,2000,national,,,,income,,,2.15,0.0051,0.0021,0.0012,0.0034,31.0636,27.7172,,,,,,,,,,,,,,,0.6281,390087,17189.6323,10210.9306,TRUE,micro,extrapolation
MMR,2000,East Asia & Pacific,EAP,Myanmar,MMR,2000,national,,,,consumption,,,2.15,0.8185,0.3781,0.2103,0.5765,1.6726,1.2433,,,,,,,,,,,,,,,389.8429,45538332,326.9931,,TRUE,micro,extrapolation
MNE,2000,Europe & Central Asia,ECA,Montenegro,MNE,2000,national,,,,consumption,,,2.15,0.0034,8e-04,3e-04,0.001,12.8724,11.025,,,,,,,,,,,,,,,0.4187,604950,4431.5984,,TRUE,micro,extrapolation
MNG,2000,East Asia & Pacific,EAP,Mongolia,MNG,2000,national,,,,consumption,,,2.15,0.238,0.0662,0.0265,0.0886,3.8282,3.2923,,,,,,,,,,,,,,,873.542,2450979,1557.4384,,TRUE,mixed,interpolation
MNP,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOZ,2000,Sub-Saharan Africa,SSA,Mozambique,MOZ,2000,national,,,,consumption,,,2.15,0.8197,0.4556,0.294,0.7837,1.6769,1.0264,,,,,,,,,,,,,,,21.988,17768505,293.7089,203.9444,TRUE,micro,interpolation
MRT,2000,Sub-Saharan Africa,SSA,Mauritania,MRT,2000,national,,,,consumption,,,2.15,0.2154,0.0605,0.0244,0.0797,4.8694,3.7024,,,,,,,,,,,,,,,124.4526,2695003,1265.1604,809.048,TRUE,micro,interpolation
MUS,2000,Sub-Saharan Africa,SSA,Mauritius,MUS,2000,national,,,,consumption,,,2.15,0.0079,0.0014,4e-04,0.0017,10.7727,8.3858,,,,,,,,,,,,,,,18.0094,1186873,5671.0296,4017.1154,TRUE,micro,extrapolation
MWI,2000,Sub-Saharan Africa,SSA,Malawi,MWI,2000,national,,,,consumption,,,2.15,0.6145,0.232,0.1124,0.3294,3.8212,1.7937,,,,,,,,,,,,,,,241.9305,11229387,421.8195,,TRUE,micro,interpolation
MYS,2000,East Asia & Pacific,EAP,Malaysia,MYS,2000,national,,,,income,,,2.15,0.0151,0.0025,7e-04,0.0031,16.4231,10.7302,,,,,,,,,,,,,,,1.7269,22945150,6461.9809,2638.2338,TRUE,mixed,interpolation
NAM,2000,Sub-Saharan Africa,SSA,Namibia,NAM,2000,national,,,,consumption,,,2.15,0.4161,0.1519,0.0744,0.2192,6.3817,2.5801,,,,,,,,,,,,,,,6.8983,1819141,3082.7592,1651.3702,TRUE,micro,extrapolation
NCL,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NER,2000,Sub-Saharan Africa,SSA,Niger,NER,2000,national,,,,consumption,,,2.15,0.8468,0.4653,0.2971,0.7883,1.4568,1.0175,,,,,,,,,,,,,,,245.1597,11622665,389.0775,294.1553,TRUE,micro,interpolation
NGA,2000,Sub-Saharan Africa,SSA,Nigeria,NGA,2000,national,,,,consumption,,,2.15,0.5939,0.2693,0.1565,0.4325,2.6221,1.784,,,,,,,,,,,,,,,123.6724,122851984,1462.5363,943.2116,TRUE,micro,interpolation
NIC,2000,Latin America & Caribbean,LAC,Nicaragua,NIC,2000,national,,,,consumption,,,2.15,0.1867,0.0529,0.0215,0.0699,5.7613,4.0339,,,,,,,,,,,,,,,11.5284,5123222,1429.7285,1056.2532,TRUE,micro,interpolation
NLD,2000,Other High Income Countries,OHI,Netherlands,NLD,2000,national,,,,income,,,2.15,0.0021,0.0016,0.0013,0.0035,51.3173,43.9254,,,,,,,,,,,,,,,0.8495,15925513,40456.9422,20436.4717,TRUE,micro,interpolation
NOR,2000,Other High Income Countries,OHI,Norway,NOR,2000,national,,,,income,,,2.15,0.0024,0.002,0.0018,0.0047,49.7685,42.7064,,,,,,,,,,,,,,,10.7428,4490967,67846.5969,23463.2261,FALSE,micro,survey
NPL,2000,South Asia,SAS,Nepal,NPL,2000,national,,,,consumption,,,2.15,0.4102,0.1219,0.0494,0.1601,3.42,2.4406,,,,,,,,,,,,,,,30.5129,24559500,554.8583,,TRUE,micro,interpolation
NRU,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMN,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,2000,South Asia,SAS,Pakistan,PAK,2000,national,,,,consumption,,,2.15,0.3556,0.0799,0.0264,0.0987,3.1154,2.5184,,,,,,,,,,,,,,,33.2507,154369924,950.8431,792.2999,TRUE,micro,interpolation
PAN,2000,Latin America & Caribbean,LAC,Panama,PAN,2000,national,,,,income,,,2.15,0.1107,0.0598,0.0437,0.0658,17.932,10.1208,,,,,,,,,,,,,,,0.5081,3001731,7021.5464,,FALSE,micro,survey
PER,2000,Latin America & Caribbean,LAC,Peru,PER,2000,national,,,,income,,,2.15,0.1927,0.0733,0.0393,0.112,7.7248,5.1944,,,,,,,,,,,,,,,1.8936,26654439,3279.3552,2142.1051,FALSE,micro,survey
PHL,2000,East Asia & Pacific,EAP,Philippines,PHL,2000,national,,,,consumption,,,2.15,0.1503,0.0317,0.01,0.0388,5.9141,4.0263,,,,,,,,,,,,,,,19.3925,77958223,1831.6992,1382.889,FALSE,micro,survey
PLW,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNG,2000,East Asia & Pacific,EAP,Papua New Guinea,PNG,2000,national,,,,consumption,,,2.15,0.5672,0.259,0.1486,0.408,2.6739,1.8579,,,,,,,,,,,,,,,2.6999,5508297,1999.9696,,TRUE,micro,interpolation
POL,2000,Europe & Central Asia,ECA,Poland,POL,2000,national,,,,consumption,,,2.15,0.0014,2e-04,1e-04,3e-04,14.4128,11.8559,,,,,,,,,,,,,,,1.8423,38258629,7344.1208,4633.4835,FALSE,micro,survey
PRI,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRK,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRT,2000,Other High Income Countries,OHI,Portugal,PRT,2000,national,,,,income,,,2.15,0.009,0.0049,0.0034,0.0092,29.8035,22.7124,,,,,,,,,,,,,,,0.6574,10289898,18795.0311,12035.9367,TRUE,micro,extrapolation
PRY,2000,Latin America & Caribbean,LAC,Paraguay,PRY,2000,national,,,,income,,,2.15,0.1001,0.0389,0.0212,0.058,14.1885,8.3121,,,,,,,,,,,,,,,2539.9849,5123819,4056.2303,2463.1193,TRUE,micro,interpolation
PSE,2000,Middle East & North Africa,MNA,West Bank and Gaza,PSE,2000,national,,,,consumption,,,2.15,0.0059,0.0012,5e-04,0.0016,12.9695,10.4087,,,,,,,,,,,,,,,2.0663,2922153,2436.003,2268.624,TRUE,micro,extrapolation
PYF,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROU,2000,Europe & Central Asia,ECA,Romania,ROU,2000,national,,,,consumption,,,2.15,0.0622,0.0126,0.004,0.0155,5.6455,4.9285,,,,,,,,,,,,,,,1.805,22442971,4567.2401,2219.0299,FALSE,micro,survey
RUS,2000,Europe & Central Asia,ECA,Russian Federation,RUS,2000,national,,,,consumption,,,2.15,0.0298,0.007,0.0026,0.0091,9.8294,7.7721,,,,,,,,,,,,,,,25.2183,146596869,5323.6665,1958.1189,FALSE,micro,survey
RWA,2000,Sub-Saharan Africa,SSA,Rwanda,RWA,2000,national,,,,consumption,,,2.15,0.7644,0.3705,0.2182,0.5921,2.0579,1.2808,,,,,,,,,,,,,,,293.705,8109989,337.6319,317.0587,TRUE,micro,extrapolation
SAU,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2000,Sub-Saharan Africa,SSA,Sudan,SDN,2000,national,,,,consumption,,,2.15,0.2561,0.0762,0.0329,0.1038,4.0121,3.2381,,,,,,,,,,,,,,,6.464,26298773,1906.3811,1347.8693,TRUE,micro,extrapolation
SEN,2000,Sub-Saharan Africa,SSA,Senegal,SEN,2000,national,,,,consumption,,,2.15,0.5286,0.1863,0.086,0.2578,2.8956,2.045,,,,,,,,,,,,,,,238.5777,9704287,1076.8923,796.8464,TRUE,mixed,interpolation
SGP,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLB,2000,East Asia & Pacific,EAP,Solomon Islands,SLB,2000,national,,,,consumption,,,2.15,0.4999,0.1978,0.1035,0.2965,3.2387,2.1498,,,,,,,,,,,,,,,7.7144,429978,1790.3738,,TRUE,micro,extrapolation
SLE,2000,Sub-Saharan Africa,SSA,Sierra Leone,SLE,2000,national,,,,consumption,,,2.15,0.6966,0.3454,0.2213,,2.0456,1.3841,,,,,,,,,,,,,,,2128.5188,4584067,400.5989,295.6139,TRUE,mixed,interpolation
SLV,2000,Latin America & Caribbean,LAC,El Salvador,SLV,2000,national,,,,income,,,2.15,0.1294,0.0543,0.0319,0.0867,10.6291,6.7117,,,,,,,,,,,,,,,0.515,5958482,2957.3719,2626.3875,FALSE,micro,survey
SMR,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOM,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRB,2000,Europe & Central Asia,ECA,Serbia,SRB,2000,national,,,,consumption,,,2.15,0.0026,4e-04,1e-04,5e-04,14.7353,12.132,,,,,,,,,,,,,,,47.9923,7516346,3193.259,2486.0819,TRUE,micro,extrapolation
SSD,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2000,Sub-Saharan Africa,SSA,Sao Tome and Principe,STP,2000,national,,,,consumption,,,2.15,0.2057,0.0473,0.0158,0.0584,4.1433,3.4204,,,,,,,,,,,,,,,11.4289,143714,1061.3788,,TRUE,micro,extrapolation
SUR,2000,Latin America & Caribbean,LAC,Suriname,SUR,2000,urban,,,,income,,,2.15,0.1842,0.1392,0.126,0.0629,13.118,8.1608,,,,,,,,,,,,,,,2.9343,318265,6098.0638,,TRUE,micro,extrapolation
SVK,2000,Europe & Central Asia,ECA,Slovak Republic,SVK,2000,national,,,,income,,,2.15,0.0078,0.0038,0.0025,0.0075,15.9014,14.7679,,,,,,,,,,,,,,,0.5793,5388720,8914.599,5604.7912,TRUE,micro,interpolation
SVN,2000,Europe & Central Asia,ECA,Slovenia,SVN,2000,national,,,,consumption,,,2.15,1e-04,1e-04,1e-04,0,26.9834,23.2371,,,,,,,,,,,,,,,0.6389,1988925,16240.6569,9135.2324,TRUE,mixed,interpolation
SWE,2000,Other High Income Countries,OHI,Sweden,SWE,2000,national,,,,income,,,2.15,0,0,0,0,40.51,35.3932,,,,,,,,,,,,,,,9.2232,8872109,41117.1524,18619.2853,FALSE,micro,survey
SWZ,2000,Sub-Saharan Africa,SSA,Eswatini,SWZ,2000,national,,,,consumption,,,2.15,0.6031,0.2724,0.1572,0.4434,3.2341,1.7452,,,,,,,,,,,,,,,6.1177,1030496,2411.4449,1772.7155,TRUE,mixed,interpolation
SXM,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYC,2000,Sub-Saharan Africa,SSA,Seychelles,SYC,2000,national,,,,consumption,,,2.15,0.0074,0.0014,4e-04,0.0017,20.2266,14.6049,,,,,,,,,,,,,,,9.0271,81131,11883.9045,2250.1337,TRUE,micro,interpolation
SYR,2000,Middle East & North Africa,MNA,Syrian Arab Republic,SYR,2000,national,,,,consumption,,,2.15,0.0293,0.0046,0.0012,0.0055,7.6137,5.7969,,,,,,,,,,,,,,,151.7781,16307654,1273.7838,1729.2942,TRUE,micro,interpolation
TCA,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCD,2000,Sub-Saharan Africa,SSA,Chad,TCD,2000,national,,,,consumption,,,2.15,0.6901,0.3124,0.1744,0.4816,2.0108,1.4791,,,,,,,,,,,,,,,237.6564,8259137,379.3515,,TRUE,micro,extrapolation
TGO,2000,Sub-Saharan Africa,SSA,Togo,TGO,2000,national,,,,consumption,,,2.15,0.5701,0.2208,0.1098,0.3169,2.7516,1.901,,,,,,,,,,,,,,,246.5965,5008035,675.465,582.1407,TRUE,micro,extrapolation
THA,2000,East Asia & Pacific,EAP,Thailand,THA,2000,national,,,,consumption,,,2.15,0.0397,0.0064,0.0017,0.0076,8.5666,5.8048,,,,,,,,,,,,,,,13.2873,63066603,3511.4404,1899.6078,FALSE,micro,survey
TJK,2000,Europe & Central Asia,ECA,Tajikistan,TJK,2000,national,,,,consumption,,,2.15,0.4541,0.1379,0.0602,0.1892,2.654,2.2571,,,,,,,,,,,,,,,2.5948,6272998,430.341,539.9799,TRUE,micro,interpolation
TKM,2000,Europe & Central Asia,ECA,Turkmenistan,TKM,2000,national,,,,consumption,,,2.15,0.3261,0.1017,0.0444,0.1385,3.9736,2.8587,,,,,,,,,,,,,,,1.663,4569132,2261.6999,,TRUE,micro,extrapolation
TLS,2000,East Asia & Pacific,EAP,Timor-Leste,TLS,2000,national,,,,consumption,,,2.15,0.4841,0.1562,0.0681,0.2105,2.8537,2.2234,,,,,,,,,,,,,,,0.5748,878360,948.0283,853.3955,TRUE,micro,extrapolation
TON,2000,East Asia & Pacific,EAP,Tonga,TON,2000,national,,,,consumption,,,2.15,0.0315,0.0081,0.003,0.0103,11.04,8.755,,,,,,,,,,,,,,,1.7136,102603,3561.2921,,TRUE,micro,extrapolation
