cc,effective_year,region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
DZA,2003,Middle East & North Africa,MNA,Algeria,DZA,2003,national,,,,consumption,,,2.358,0.0442,0.0092,0.0033,0.0112,7.3233,6.1511,,,,,,,,,,,,,,,38.2097,32055883,3512.899,1159.6639,TRUE,group,interpolation
ETH,2003,Sub-Saharan Africa,SSA,Ethiopia,ETH,2003,national,,,,consumption,,,2.2,0.5483,0.1606,0.0632,0.2083,2.4717,2.0799,,,,,,,,,,,,,,,8.4964,73168838,267.8131,,TRUE,micro,interpolation
LKA,2003,South Asia,SAS,Sri Lanka,LKA,2003,national,,,,consumption,,,1.949,0.0567,0.0087,0.0023,0.0103,6.2425,4.4146,,,,,,,,,,,,,,,55.5009,19303180,2122.2151,1517.4099,TRUE,micro,interpolation
COM,2003,Sub-Saharan Africa,SSA,Comoros,COM,2003,national,,,,consumption,,,2.574,0.2105,0.0649,0.0281,0.0888,8.6884,4.6521,,,,,,,,,,,,,,,213.5182,570130,1210.0285,1145.2372,TRUE,micro,extrapolation
TJK,2003,Europe & Central Asia,ECA,Tajikistan,TJK,2003,national,,,,consumption,,,2.292,0.4132,0.1229,0.0509,0.1638,3.1424,2.5776,,,,,,,,,,,,,,,2.5948,6672492,545.2519,619.1124,FALSE,micro,survey
ZAF,2003,Sub-Saharan Africa,SSA,South Africa,ZAF,2003,national,,,,consumption,,,2.082,0.3338,0.118,0.0547,0.1672,7.6186,3.2405,,,,,,,,,,,,,,,6.5494,48104048,5052.9099,3004.221,TRUE,mixed,interpolation
TON,2003,East Asia & Pacific,EAP,Tonga,TON,2003,national,,,,consumption,,,2.476,0.0299,0.0084,0.0033,0.0109,11.5154,9.0838,,,,,,,,,,,,,,,1.7136,104410,3777.1961,,TRUE,micro,interpolation
COL,2003,Latin America & Caribbean,LAC,Colombia,COL,2003,national,,,,income,,,2.355,0.1549,0.0572,0.0311,0.0849,9.9896,5.776,,,,,,,,,,,,,,,1419.3743,41057687,4142.0077,2856.115,FALSE,micro,survey
SWZ,2003,Sub-Saharan Africa,SSA,Eswatini,SWZ,2003,national,,,,consumption,,,1.982,0.507,0.1953,0.0982,0.2835,3.5722,1.9761,,,,,,,,,,,,,,,6.1177,1058797,2571.6881,1723.0307,TRUE,micro,interpolation
MNG,2003,East Asia & Pacific,EAP,Mongolia,MNG,2003,national,,,,consumption,,,2.505,0.1508,0.0364,0.0132,0.0465,5.6081,4.641,,,,,,,,,,,,,,,873.542,2516454,1750.1905,,TRUE,micro,interpolation
LCA,2003,Latin America & Caribbean,LAC,St. Lucia,LCA,2003,national,,,,income,,,2.382,0.1793,0.0692,0.0389,0.1025,7.5004,5.2796,,,,,,,,,,,,,,,2.0792,163047,9065.3064,,TRUE,mixed,interpolation
KIR,2003,East Asia & Pacific,EAP,Kiribati,KIR,2003,national,,,,consumption,,,2.606,0.1884,0.0558,0.0235,0.0752,5.7073,4.5726,,,,,,,,,,,,,,,0.981,94302,1451.3213,,TRUE,micro,extrapolation
YEM,2003,Middle East & North Africa,MNA,"Yemen, Rep.",YEM,2003,national,,,,consumption,,,2.976,0.2528,0.0639,0.0233,0.0814,5.5434,4.4148,,,,,,,,,,,,,,,255.6836,20188799,2300.7626,,TRUE,micro,interpolation
CHL,2003,Latin America & Caribbean,LAC,Chile,CHL,2003,national,,,,income,,,2.144,0.0504,0.021,0.0135,0.0265,13.7419,8.3123,,,,,,,,,,,,,,,478.9957,15859112,9227.9123,4814.1415,FALSE,micro,survey
MRT,2003,Sub-Saharan Africa,SSA,Mauritania,MRT,2003,national,,,,consumption,,,2.504,0.2752,0.0798,0.033,0.1062,4.9173,3.6495,,,,,,,,,,,,,,,124.4526,2883326,1271.6751,826.1884,TRUE,micro,interpolation
WSM,2003,East Asia & Pacific,EAP,Samoa,WSM,2003,national,,,,consumption,,,2.516,0.0413,0.0071,0.0021,0.0085,10.2796,7.3295,,,,,,,,,,,,,,,1.8513,187440,3454.7518,,TRUE,micro,interpolation
DJI,2003,Middle East & North Africa,MNA,Djibouti,DJI,2003,national,,,,consumption,,,2.11,0.2198,0.0683,0.0314,0.0975,4.7794,3.569,,,,,,,,,,,,,,,104.7365,806411,1633.2388,,TRUE,micro,interpolation
KHM,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRN,2003,Middle East & North Africa,MNA,"Iran, Islamic Rep.",IRN,2003,national,,,,consumption,,,2.167,0.0163,0.0032,0.001,0.0039,14.2108,10.0114,,,,,,,,,,,,,,,13944.9043,67954699,4483.3696,2170.7154,TRUE,mixed,interpolation
SLV,2003,Latin America & Caribbean,LAC,El Salvador,SLV,2003,national,,,,income,,,2.599,0.1949,0.0967,0.0664,0.1827,9.4952,6.3089,,,,,,,,,,,,,,,0.515,6026849,3042.8347,2671.8051,FALSE,micro,survey
ALB,2003,Europe & Central Asia,ECA,Albania,ALB,2003,national,,,,consumption,,,2.623,0.0232,0.0038,0.0011,0.0046,8.5971,7.1655,,,,,,,,,,,,,,,50.3574,3039616,2380.6446,1867.3194,TRUE,micro,interpolation
GUY,2003,Latin America & Caribbean,LAC,Guyana,GUY,2003,national,,,,income,,,3.091,0.1758,0.0824,0.0556,0.1901,8.6876,6.2691,,,,,,,,,,,,,,,115.6263,760562,3885.9795,,TRUE,micro,extrapolation
DOM,2003,Latin America & Caribbean,LAC,Dominican Republic,DOM,2003,national,,,,income,,,2.796,0.1412,0.0488,0.0249,0.0692,11.5953,6.9346,,,,,,,,,,,,,,,24.3906,8919852,4222.5903,2924.5173,FALSE,micro,survey
PRY,2003,Latin America & Caribbean,LAC,Paraguay,PRY,2003,national,,,,income,,,2.33,0.0952,0.0321,0.0156,0.0459,13.6334,7.6793,,,,,,,,,,,,,,,2539.9849,5353254,4015.4924,2606.6742,FALSE,micro,survey
SOM,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PER,2003,Latin America & Caribbean,LAC,Peru,PER,2003,national,,,,income,,,2.836,0.2352,0.0826,0.0408,0.1199,9.3418,5.5684,,,,,,,,,,,,,,,1.8936,27623341,3497.3576,2244.4631,FALSE,micro,survey
ECU,2003,Latin America & Caribbean,LAC,Ecuador,ECU,2003,national,,,,income,,,2.638,0.1994,0.0795,0.0451,0.1245,9.7349,5.706,,,,,,,,,,,,,,,0.5745,13301184,4463.5972,2925.1089,FALSE,micro,survey
GEO,2003,Europe & Central Asia,ECA,Georgia,GEO,2003,national,,,,consumption,,,2.58,0.1904,0.0596,0.0283,0.0876,5.7796,4.672,,,,,,,,,,,,,,,0.9247,3951736,1984.2079,,FALSE,micro,survey
GNQ,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRQ,2003,Middle East & North Africa,MNA,Iraq,IRQ,2003,national,,,,consumption,,,4.358,0.2666,0.0594,0.0196,0.0734,6.7613,5.7667,,,,,,,,,,,,,,,586.4968,27068823,2227.9692,,TRUE,micro,extrapolation
MKD,2003,Europe & Central Asia,ECA,North Macedonia,MKD,2003,national,,,,consumption,,,3.365,0.067,0.0144,0.0051,0.0185,12.344,9.5952,,,,,,,,,,,,,,,22.1667,2026773,3301.3136,2428.5937,FALSE,micro,survey
SUR,2003,Latin America & Caribbean,LAC,Suriname,SUR,2003,urban,,,,income,,,2.919,0.206,0.1501,0.133,0.0825,14.2022,8.8353,,,,,,,,,,,,,,,2.9343,335840,6602.0505,,TRUE,micro,extrapolation
PSE,2003,Middle East & North Africa,MNA,West Bank and Gaza,PSE,2003,national,,,,consumption,,,3.224,0.0344,0.0073,0.0026,0.0094,11.9446,9.5861,,,,,,,,,,,,,,,2.0663,3154969,2041.5922,2089.3367,TRUE,micro,extrapolation
MYS,2003,East Asia & Pacific,EAP,Malaysia,MYS,2003,national,,,,income,,,2.908,0.0433,0.0098,0.0034,0.0123,16.5956,11.1375,,,,,,,,,,,,,,,1.7269,24739411,6716.6325,2831.0426,FALSE,micro,survey
KSV,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTM,2003,Latin America & Caribbean,LAC,Guatemala,GTM,2003,national,,,,income,,,2.353,0.126,0.0441,0.0226,0.0653,11.9142,6.9548,,,,,,,,,,,,,,,4.4033,12415334,3250.8348,2695.4583,TRUE,micro,interpolation
BRA,2003,Latin America & Caribbean,LAC,Brazil,BRA,2003,national,,,,income,,,3.162,0.2208,0.0886,0.0501,0.1394,13.3999,7.1055,,,,,,,,,,,,,,,2.3274,182629278,6865.1725,3944.5198,FALSE,micro,survey
DMA,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRD,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UZB,2003,Europe & Central Asia,ECA,Uzbekistan,UZB,2003,national,,,,consumption,,,2.411,0.8527,0.4279,0.2506,0.6764,1.6019,1.2611,,,,,,,,,,,,,,,1521.4752,25567650,1389.5872,,FALSE,micro,survey
CRI,2003,Latin America & Caribbean,LAC,Costa Rica,CRI,2003,national,,,,income,,,3.047,0.0804,0.0331,0.02,0.0474,18.3233,11.7725,,,,,,,,,,,,,,,372.6693,4188610,8109.8249,4988.6438,FALSE,micro,survey
GAB,2003,Sub-Saharan Africa,SSA,Gabon,GAB,2003,national,,,,consumption,,,3.545,0.1869,0.0528,0.0215,0.0702,8.9746,6.3776,,,,,,,,,,,,,,,319.1603,1378398,7322.6061,2107.2352,TRUE,micro,extrapolation
KAZ,2003,Europe & Central Asia,ECA,Kazakhstan,KAZ,2003,national,,,,consumption,,,3.553,0.2636,0.0693,0.0266,0.0898,6.3404,5.1859,,,,,,,,,,,,,,,125.2634,14909019,6046.3271,2499.2351,FALSE,micro,survey
AGO,2003,Sub-Saharan Africa,SSA,Angola,AGO,2003,national,,,,consumption,,,2.902,0.3324,0.1382,0.077,0.2191,6.8637,4.4714,,,,,,,,,,,,,,,107.27,18124342,2030.6862,1092.8992,TRUE,micro,interpolation
LBR,2003,Sub-Saharan Africa,SSA,Liberia,LBR,2003,national,,,,consumption,,,3.293,0.8179,0.3983,0.2345,0.6476,2.3432,1.8971,,,,,,,,,,,,,,,47.996,3085173,534.454,,TRUE,micro,extrapolation
VCT,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,2003,Latin America & Caribbean,LAC,Mexico,MEX,2003,national,,,,income,,,3.101,0.135,0.0444,0.0218,0.0647,12.162,7.5473,,,,,,,,,,,,,,,9.8615,102429341,8641.7398,5901.123,TRUE,micro,interpolation
HND,2003,Latin America & Caribbean,LAC,Honduras,HND,2003,national,,,,income,,,4.799,0.5297,0.278,0.1829,0.4912,8.3348,4.4142,,,,,,,,,,,,,,,10.8388,7201881,1821.1504,1377.4511,FALSE,micro,survey
THA,2003,East Asia & Pacific,EAP,Thailand,THA,2003,national,,,,consumption,,,3.473,0.121,0.0243,0.0076,0.0297,10.2819,7.1673,,,,,,,,,,,,,,,13.2873,64776956,4023.8132,2233.1723,TRUE,micro,interpolation
BOL,2003,Latin America & Caribbean,LAC,Bolivia,BOL,2003,national,,,,income,,,3.668,0.2841,0.1381,0.0913,0.2626,11.6222,6.4507,,,,,,,,,,,,,,,2.6119,9057378,2048.5598,1471.0401,TRUE,micro,interpolation
JAM,2003,Latin America & Caribbean,LAC,Jamaica,JAM,2003,national,,,,consumption,,,3.924,0.091,0.024,0.0096,0.0322,15.4069,9.8645,,,,,,,,,,,,,,,70.3916,2651027,5195.0867,,TRUE,micro,interpolation
FJI,2003,East Asia & Pacific,EAP,Fiji,FJI,2003,national,,,,consumption,,,4.407,0.1991,0.0509,0.0188,0.0649,9.8304,7.4048,,,,,,,,,,,,,,,0.9859,858306,4125.73,,TRUE,micro,interpolation
EGY,2003,Middle East & North Africa,MNA,"Egypt, Arab Rep.",EGY,2003,national,,,,consumption,,,2.084,0.0247,0.0036,0.001,0.0042,6.0234,4.7949,,,,,,,,,,,,,,,4.8435,75963322,2613.4888,2018.9262,TRUE,mixed,interpolation
SRB,2003,Europe & Central Asia,ECA,Serbia,SRB,2003,national,,,,consumption,,,4.865,0.0518,0.0122,0.0048,0.0163,14.6339,12.1352,,,,,,,,,,,,,,,47.9923,7480591,3808.0941,2844.6539,FALSE,micro,survey
TUR,2003,Europe & Central Asia,ECA,Turkiye,TUR,2003,national,,,,consumption,,,4.716,0.2381,0.0749,0.0333,0.1021,10.845,7.8567,,,,,,,,,,,,,,,1.6467,66867327,6566.8283,4217.9107,FALSE,micro,survey
AZE,2003,Europe & Central Asia,ECA,Azerbaijan,AZE,2003,national,,,,consumption,,,4.429,0.096,0.0143,0.0034,0.0165,8.4931,7.2438,,,,,,,,,,,,,,,0.487,8234100,1918.6114,,FALSE,micro,survey
MNE,2003,Europe & Central Asia,ECA,Montenegro,MNE,2003,national,,,,consumption,,,6.205,0.1171,0.0247,0.0087,0.0315,13.4286,11.5013,,,,,,,,,,,,,,,0.4187,612267,4623.0739,,TRUE,micro,extrapolation
BLR,2003,Europe & Central Asia,ECA,Belarus,BLR,2003,national,,,,consumption,,,5.05,0.4059,0.1143,0.0475,0.1532,6.5367,5.7321,,,,,,,,,,,,,,,6165.2094,9796749,3139.1383,1171.1538,FALSE,micro,survey
RUS,2003,Europe & Central Asia,ECA,Russian Federation,RUS,2003,national,,,,consumption,,,5.458,0.1826,0.05,0.0203,0.0665,13.5038,10.0244,,,,,,,,,,,,,,,25.2183,144648618,6370.4536,2524.3005,FALSE,micro,survey
ARG,2003,Latin America & Caribbean,LAC,Argentina,ARG,2003,urban,,,,income,,,6.967,0.301,0.1275,0.0729,0.1971,18.4044,11.5916,,,,,,,,,,,,,,,10.8079,34330154,9581.9698,5600.1912,FALSE,micro,survey
JOR,2003,Middle East & North Africa,MNA,Jordan,JOR,2003,national,,,,consumption,,,6.267,0.1739,0.0392,0.0134,0.049,13.83,10.5669,,,,,,,,,,,,,,,0.3292,5396117,3951.041,,TRUE,micro,interpolation
MDA,2003,Europe & Central Asia,ECA,Moldova,MDA,2003,national,,,,consumption,,,9.648,0.8482,0.422,0.2468,0.6628,6.4386,5.0805,,,,,,,,,,,,,,,6.3825,2903198,1654.5839,1356.2339,FALSE,micro,survey
MWI,2004,Sub-Saharan Africa,SSA,Malawi,MWI,2004,national,,,,consumption,,,0.856,0.1336,0.0274,0.0087,0.0336,2.2697,1.5911,,,,,,,,,,,,,,,241.9305,12411342,411.0041,,TRUE,micro,interpolation
LSO,2004,Sub-Saharan Africa,SSA,Lesotho,LSO,2004,national,,,,consumption,,,0.773,0.2376,0.1019,0.0595,0.1673,2.4667,1.5766,,,,,,,,,,,,,,,5.244,1985384,811.98,556.9825,TRUE,micro,interpolation
BEN,2004,Sub-Saharan Africa,SSA,Benin,BEN,2004,national,,,,consumption,,,0.908,0.0702,0.0145,0.0047,0.0179,2.8262,2.085,,,,,,,,,,,,,,,219.4763,7894554,938.0382,746.2792,TRUE,micro,interpolation
SYR,2004,Middle East & North Africa,MNA,Syrian Arab Republic,SYR,2004,national,,,,consumption,,,0.863,1e-04,7.4064e-06,5.3413e-07,7.6872e-06,9.6537,7.217,,,,,,,,,,,,,,,151.7781,18084007,1382.8159,1942.0775,TRUE,micro,extrapolation
RWA,2004,Sub-Saharan Africa,SSA,Rwanda,RWA,2004,national,,,,consumption,,,0.851,0.2029,0.0617,0.0271,0.0847,2.4879,1.4759,,,,,,,,,,,,,,,293.705,8791853,419.9768,353.6777,TRUE,micro,interpolation
BFA,2004,Sub-Saharan Africa,SSA,Burkina Faso,BFA,2004,national,,,,consumption,,,0.949,0.1332,0.0319,0.0125,0.042,2.8098,1.9176,,,,,,,,,,,,,,,199.7414,13445977,476.01,381.3817,TRUE,micro,interpolation
GHA,2004,Sub-Saharan Africa,SSA,Ghana,GHA,2004,national,,,,consumption,,,2.229,0.4812,0.1902,0.1005,0.2868,3.1332,2.292,,,,,,,,,,,,,,,1.751,21906444,1105.6857,,TRUE,micro,interpolation
SLB,2004,East Asia & Pacific,EAP,Solomon Islands,SLB,2004,national,,,,consumption,,,1.314,0.2842,0.0951,0.0448,0.1352,2.9856,1.9818,,,,,,,,,,,,,,,7.7144,471785,1674.5512,1108.7222,TRUE,micro,extrapolation
ZMB,2004,Sub-Saharan Africa,SSA,Zambia,ZMB,2004,national,,,,consumption,,,1.35,0.3727,0.143,0.0738,0.2121,2.8433,1.7312,,,,,,,,,,,,,,,4.2238,11188040,907.4937,,TRUE,micro,interpolation
NER,2004,Sub-Saharan Africa,SSA,Niger,NER,2004,national,,,,consumption,,,0.975,0.4224,0.1439,0.0666,0.2017,1.617,1.104,,,,,,,,,,,,,,,245.1597,13366885,390.4248,308.8519,TRUE,micro,interpolation
CHN-R,2004,East Asia & Pacific,EAP,China,CHN,2004,rural,,,,consumption,,,0.909,0.0372,0.0054,0.0014,0.0063,3.0534,2.3626,,,,,,,,,,,,,,,3.495,762817902,3061.8333,1068.1385,TRUE,aggregate,interpolation
BLZ,2004,Latin America & Caribbean,LAC,Belize,BLZ,2004,national,,,,income,,,1.304,0.0841,0.0393,0.025,0.0554,8.732,5.1845,,,,,,,,,,,,,,,1.309,272128,6353.2274,3813.8089,TRUE,micro,extrapolation
PNG,2004,East Asia & Pacific,EAP,Papua New Guinea,PNG,2004,national,,,,consumption,,,1.855,0.4818,0.2054,0.1135,0.3159,2.6832,1.9386,,,,,,,,,,,,,,,2.6999,6293166,1831.9438,,TRUE,micro,interpolation
COD,2004,Sub-Saharan Africa,SSA,"Congo, Dem. Rep.",COD,2004,national,,,,consumption,,,1.413,0.8218,0.445,0.2831,0.7541,0.9761,0.6938,,,,,,,,,,,,,,,630.6055,54815607,342.46,295.8651,TRUE,micro,extrapolation
CIV,2004,Sub-Saharan Africa,SSA,Cote d'Ivoire,CIV,2004,national,,,,consumption,,,1.183,0.102,0.0295,0.0128,0.0404,3.9207,2.7816,,,,,,,,,,,,,,,247.1344,18544903,1534.0767,,TRUE,micro,interpolation
MAR,2004,Middle East & North Africa,MNA,Morocco,MAR,2004,national,,,,consumption,,,1.319,0.0082,0.0015,4e-04,0.0018,7.5205,5.4156,,,,,,,,,,,,,,,4.2908,30033125,2295.0154,1336.507,TRUE,micro,interpolation
TZA,2004,Sub-Saharan Africa,SSA,Tanzania,TZA,2004,national,,,,consumption,,,1.092,0.2815,0.0828,0.035,0.1113,2.0705,1.5353,,,,,,,,,,,,,,,754.6215,38360879,645.7752,449.0958,TRUE,micro,interpolation
MDG,2004,Sub-Saharan Africa,SSA,Madagascar,MDG,2004,national,,,,consumption,,,1.46,0.5489,0.201,0.0983,0.2883,1.9184,1.3447,,,,,,,,,,,,,,,962.9596,18250774,451.9212,371.7326,TRUE,micro,interpolation
FSM,2004,East Asia & Pacific,EAP,"Micronesia, Fed. Sts.",FSM,2004,national,,,,consumption,,,1.491,0.0239,0.0047,0.0015,0.0057,7.8351,5.7672,,,,,,,,,,,,,,,0.9772,111438,2838.9747,,TRUE,micro,extrapolation
IND-R,2004,South Asia,SAS,India,IND,2004,rural,,,,consumption,,,1.58,0.199,0.0362,0.0104,0.0436,2.7507,2.2468,,,,,,,,,,,,,,,17.092,807850031,879.4911,548.0875,TRUE,micro,interpolation
MLI,2004,Sub-Saharan Africa,SSA,Mali,MLI,2004,national,,,,consumption,,,1.353,0.259,0.0749,0.0309,0.0996,2.7408,2.0097,,,,,,,,,,,,,,,205.2734,12751995,646.928,419.66,TRUE,micro,interpolation
IND-U,2004,South Asia,SAS,India,IND,2004,urban,,,,consumption,,,1.587,0.1139,0.0209,0.0061,0.0253,4.084,3.0801,,,,,,,,,,,,,,,20.7873,328414552,879.4911,548.0875,TRUE,micro,interpolation
NGA,2004,Sub-Saharan Africa,SSA,Nigeria,NGA,2004,national,,,,consumption,,,1.402,0.2578,0.0831,0.0383,0.1164,2.9538,2.2702,,,,,,,,,,,,,,,123.6724,136756848,1882.1824,1727.5326,TRUE,mixed,interpolation
NAM,2004,Sub-Saharan Africa,SSA,Namibia,NAM,2004,national,,,,consumption,,,1.236,0.1149,0.0318,0.0132,0.0427,7.3476,2.9845,,,,,,,,,,,,,,,6.8983,1939406,3587.8388,1836.1319,TRUE,micro,interpolation
CHN-U,2004,East Asia & Pacific,EAP,China,CHN,2004,urban,,,,consumption,,,1.106,0.0051,0.0019,0.0015,0.0015,6.688,5.4395,,,,,,,,,,,,,,,4.3185,533257098,3061.8333,1068.1385,TRUE,aggregate,interpolation
UGA,2004,Sub-Saharan Africa,SSA,Uganda,UGA,2004,national,,,,consumption,,,1.317,0.3314,0.0993,0.0414,0.1323,2.5567,1.7295,,,,,,,,,,,,,,,1221.0876,27146084,595.1436,438.915,TRUE,micro,interpolation
SEN,2004,Sub-Saharan Africa,SSA,Senegal,SEN,2004,national,,,,consumption,,,1.383,0.2029,0.0528,0.0211,0.0708,3.2002,2.3509,,,,,,,,,,,,,,,238.5777,10698691,1126.6355,834.446,TRUE,micro,interpolation
TCD,2004,Sub-Saharan Africa,SSA,Chad,TCD,2004,national,,,,consumption,,,1.737,0.3156,0.0979,0.0436,0.136,3.2565,2.399,,,,,,,,,,,,,,,237.6564,9613503,605.2394,,TRUE,micro,interpolation
CPV,2004,Sub-Saharan Africa,SSA,Cabo Verde,CPV,2004,national,,,,consumption,,,1.565,0.0743,0.0182,0.0072,0.0241,7.6257,4.6136,,,,,,,,,,,,,,,47.6121,486583,2344.5188,,TRUE,micro,interpolation
IDN-U,2004,East Asia & Pacific,EAP,Indonesia,IDN,2004,urban,,,,consumption,,,1.238,0.0103,0.0012,3e-04,0.0014,4.82,3.7652,,,,,,,,,,,,,,,5098.1961,102009016,2083.8825,1301.6665,FALSE,micro,survey
STP,2004,Sub-Saharan Africa,SSA,Sao Tome and Principe,STP,2004,national,,,,consumption,,,1.334,0.0513,0.0084,0.0024,0.0101,3.9989,3.3146,,,,,,,,,,,,,,,11.4289,157697,1148.7889,,TRUE,micro,interpolation
VUT,2004,East Asia & Pacific,EAP,Vanuatu,VUT,2004,national,,,,consumption,,,1.488,0.053,0.0108,0.0035,0.0133,5.2395,4.0795,,,,,,,,,,,,,,,117.3665,212422,2453.0574,1746.5847,TRUE,micro,extrapolation
COG,2004,Sub-Saharan Africa,SSA,"Congo, Rep.",COG,2004,national,,,,consumption,,,2,0.4796,0.186,0.0939,0.2694,3.2612,2.0814,,,,,,,,,,,,,,,285.9693,3543012,2061.3482,682.2068,TRUE,micro,extrapolation
NPL,2004,South Asia,SAS,Nepal,NPL,2004,national,,,,consumption,,,1.489,0.1536,0.032,0.01,0.0389,3.8511,2.6305,,,,,,,,,,,,,,,30.5129,26003965,596.2267,546.8496,TRUE,micro,interpolation
MOZ,2004,Sub-Saharan Africa,SSA,Mozambique,MOZ,2004,national,,,,consumption,,,1.437,0.6016,0.2419,0.1268,0.3629,1.8452,1.2134,,,,,,,,,,,,,,,21.988,19694411,374.4055,274.9933,TRUE,micro,interpolation
HTI,2004,Latin America & Caribbean,LAC,Haiti,HTI,2004,national,,,,income,,,1.85,0.6063,0.3257,0.2171,0.6167,2.7965,1.4089,,,,,,,,,,,,,,,31.1029,8961489,1283.9314,1255.008,TRUE,micro,interpolation
BDI,2004,Sub-Saharan Africa,SSA,Burundi,BDI,2004,national,,,,consumption,,,1.678,0.6018,0.2076,0.0968,0.2977,1.9021,1.4479,,,,,,,,,,,,,,,654.4216,7120496,303.1197,205.644,TRUE,micro,interpolation
LBN,2004,Middle East & North Africa,MNA,Lebanon,LBN,2004,national,,,,consumption,,,1.528,0,0,0,0,23.0459,19.5505,,,,,,,,,,,,,,,761.8333,4574797,6669.2531,5811.8957,TRUE,micro,extrapolation
SSD,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDN-R,2004,East Asia & Pacific,EAP,Indonesia,IDN,2004,rural,,,,consumption,,,1.496,0.133,0.0212,0.0054,0.0247,2.7866,2.4452,,,,,,,,,,,,,,,4746.8516,123929579,2083.8825,1301.6665,FALSE,micro,survey
UKR,2004,Europe & Central Asia,ECA,Ukraine,UKR,2004,national,,,,consumption,,,2.364,0.0139,0.0023,6e-04,0.0027,8.5427,7.3702,,,,,,,,,,,,,,,7.0057,47451626,2065.1665,850.4107,FALSE,micro,survey
TGO,2004,Sub-Saharan Africa,SSA,Togo,TGO,2004,national,,,,consumption,,,1.774,0.4624,0.1592,0.0728,0.2198,2.7392,1.8924,,,,,,,,,,,,,,,246.5965,5565218,672.409,571.1366,TRUE,micro,extrapolation
ARM,2004,Europe & Central Asia,ECA,Armenia,ARM,2004,national,,,,consumption,,,1.976,0.0418,0.0092,0.0033,0.0118,6.4784,4.83,,,,,,,,,,,,,,,167.3122,3065745,2018.4601,1798.6292,FALSE,micro,survey
GMB,2004,Sub-Saharan Africa,SSA,"Gambia, The",GMB,2004,national,,,,consumption,,,1.853,0.3905,0.1443,0.0718,0.2118,3.5094,2.2841,,,,,,,,,,,,,,,15.1142,1612225,697.4725,589.1518,TRUE,micro,interpolation
ZWE,2004,Sub-Saharan Africa,SSA,Zimbabwe,ZWE,2004,national,,,,consumption,,,2.211,0.2502,0.0659,0.023,0.0858,5.194,3.6139,,,,,,,,,,,,,,,0.485,12160881,1178.8902,,TRUE,group,extrapolation
ROU,2004,Europe & Central Asia,ECA,Romania,ROU,2004,national,,,,consumption,,,2.563,0.0459,0.0068,0.0013,0.0075,7.6105,6.578,,,,,,,,,,,,,,,1.805,21451748,6005.9169,3381.6934,FALSE,micro,survey
TLS,2004,East Asia & Pacific,EAP,Timor-Leste,TLS,2004,national,,,,consumption,,,2.032,0.3567,0.095,0.036,0.1219,2.9994,2.452,,,,,,,,,,,,,,,0.5748,945989,938.4157,840.7647,TRUE,micro,interpolation
LAO,2004,East Asia & Pacific,EAP,Lao PDR,LAO,2004,national,,,,consumption,,,1.532,0.0576,0.0102,0.0031,0.0124,4.0313,3.176,,,,,,,,,,,,,,,3133.8118,5768167,1091.3009,813.8595,TRUE,micro,interpolation
VNM,2004,East Asia & Pacific,EAP,Vietnam,VNM,2004,national,,,,consumption,,,1.816,0.1282,0.0282,0.0096,0.0351,4.5263,3.4308,,,,,,,,,,,,,,,7807.6123,82311227,1474.7408,851.616,FALSE,micro,survey
BGD,2004,South Asia,SAS,Bangladesh,BGD,2004,national,,,,consumption,,,2.165,0.2784,0.0561,0.0166,0.0674,3.6621,2.844,,,,,,,,,,,,,,,29.5141,138789725,741.0589,596.0653,TRUE,micro,interpolation
KEN,2004,Sub-Saharan Africa,SSA,Kenya,KEN,2004,national,,,,consumption,,,1.536,0.2077,0.0648,0.0301,0.0932,4.147,2.7659,,,,,,,,,,,,,,,41.6348,34791836,1188.5707,890.8394,TRUE,micro,interpolation
SLE,2004,Sub-Saharan Africa,SSA,Sierra Leone,SLE,2004,national,,,,consumption,,,2.751,0.7267,0.3209,0.1739,0.4824,2.5353,1.8439,,,,,,,,,,,,,,,2128.5188,5533329,458.4469,430.8607,TRUE,micro,interpolation
AFG,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIN,2004,Sub-Saharan Africa,SSA,Guinea,GIN,2004,national,,,,consumption,,,1.715,0.3924,0.1305,0.0597,0.1815,2.8799,2.0518,,,,,,,,,,,,,,,3446.9322,8961039,652.5042,,TRUE,micro,interpolation
