cc,effective_year,region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
AZE,2004,Europe & Central Asia,ECA,Azerbaijan,AZE,2004,national,,,,consumption,,,4.478,0.069,0.0072,0.0012,0.0079,8.7402,7.2914,0.1182,0.2662,0.1909,0.048,0.0588,0.0666,0.0736,0.0801,0.0872,0.097,0.1106,0.1346,0.2435,,0.487,8306500,2077.8123,,FALSE,micro,survey
MNE,2004,Europe & Central Asia,ECA,Montenegro,MNE,2004,national,,,,consumption,,,6.153,0.0945,0.0205,0.0073,0.0261,13.9981,12.4719,0.1507,0.3022,0.2556,0.035,0.0503,0.0602,0.0695,0.0792,0.0914,0.1038,0.1205,0.1501,0.24,,0.4187,613353,4816.9887,,TRUE,micro,extrapolation
BLR,2004,Europe & Central Asia,ECA,Belarus,BLR,2004,national,,,,consumption,,,5.197,0.3101,0.0756,0.0279,0.0968,7.3411,6.5615,0.1159,0.2648,0.2233,0.0384,0.0552,0.0653,0.0745,0.0843,0.0944,0.1068,0.1218,0.1457,0.2135,,6165.2094,9730146,3522.4899,1290.0237,FALSE,micro,survey
RUS,2004,Europe & Central Asia,ECA,Russian Federation,RUS,2004,national,,,,consumption,,,5.548,0.1649,0.0449,0.0184,0.0601,14.5617,10.7776,0.2745,0.4032,0.3698,0.0232,0.0365,0.0464,0.0562,0.0676,0.0813,0.0984,0.1226,0.1628,0.3049,,25.2183,144067316,6856.6726,2836.7985,FALSE,micro,survey
ARG,2004,Latin America & Caribbean,LAC,Argentina,ARG,2004,urban,,,,income,,,7.005,0.2547,0.1024,0.0566,0.1543,19.8382,,0.4352,0.4838,0.476,0.0121,0.024,0.0348,0.0465,0.0601,0.0757,0.0957,0.1254,0.1733,0.3524,,10.8079,34588884,10389.1513,6098.1263,FALSE,micro,survey
JOR,2004,Middle East & North Africa,MNA,Jordan,JOR,2004,national,,,,consumption,,,6.342,0.1487,0.0323,0.0107,0.0401,14.3834,,,,,,,,,,,,,,,,0.3292,5580241,4147.5374,3028.0586,TRUE,micro,interpolation
MDA,2004,Europe & Central Asia,ECA,Moldova,MDA,2004,national,,,,consumption,,,9.672,0.8585,0.4305,0.2544,0.6841,6.3256,5.088,0.2036,0.3503,0.2896,0.0299,0.0436,0.0541,0.0643,0.0747,0.0865,0.0998,0.1184,0.1517,0.2769,,6.3825,2895147,1769.7491,1432.5894,FALSE,micro,survey
MWI,2005,Sub-Saharan Africa,SSA,Malawi,MWI,2005,national,,,,consumption,,,0.869,0.1517,0.0333,0.0112,0.0415,2.1901,,,,,,,,,,,,,,,,241.9305,12625950,289.0469,,TRUE,micro,interpolation
LSO,2005,Sub-Saharan Africa,SSA,Lesotho,LSO,2005,national,,,,consumption,,,0.777,0.2089,0.0889,0.051,0.1441,2.6666,,,,,,,,,,,,,,,,5.244,1996115,835.6098,596.7748,TRUE,micro,interpolation
BEN,2005,Sub-Saharan Africa,SSA,Benin,BEN,2005,national,,,,consumption,,,0.943,0.0934,0.0198,0.0066,0.0246,2.7614,,,,,,,,,,,,,,,,219.4763,7982223,943.6293,753.4321,TRUE,micro,interpolation
SYR,2005,Middle East & North Africa,MNA,Syrian Arab Republic,SYR,2005,national,,,,consumption,,,0.868,0,0,0,0,11.3115,6.9549,0.2301,0.3751,0.32,0.0301,0.0421,0.0511,0.06,0.0693,0.081,0.0958,0.1177,0.1535,0.2995,,151.7781,18361178,1433.8152,2388,TRUE,micro,extrapolation
RWA,2005,Sub-Saharan Africa,SSA,Rwanda,RWA,2005,national,,,,consumption,,,0.859,0.1944,0.0589,0.0259,0.0808,2.6249,,,,,,,,,,,,,,,,293.705,8840220,456.5907,382.0915,TRUE,micro,interpolation
BFA,2005,Sub-Saharan Africa,SSA,Burkina Faso,BFA,2005,national,,,,consumption,,,1.029,0.1518,0.0373,0.0145,0.0489,2.822,,,,,,,,,,,,,,,,199.7414,13421935,518.1679,402.9432,TRUE,micro,interpolation
GHA,2005,Sub-Saharan Africa,SSA,Ghana,GHA,2005,national,,,,consumption,,,2.193,0.4509,0.1757,0.0921,0.2642,3.2682,,,,,,,,,,,,,,,,1.751,21814648,1175.8617,,TRUE,micro,interpolation
SLB,2005,East Asia & Pacific,EAP,Solomon Islands,SLB,2005,national,,,,consumption,,,1.324,0.2624,0.0855,0.0398,0.1209,3.1705,2.131,0.3659,0.461,0.4151,0.0185,0.0312,0.0405,0.05,0.0603,0.0727,0.0902,0.1161,0.1629,0.3575,,7.7144,469918,1826.6616,,TRUE,micro,extrapolation
ZMB,2005,Sub-Saharan Africa,SSA,Zambia,ZMB,2005,national,,,,consumption,,,1.353,0.4369,0.1819,0.0984,0.2764,2.8673,,,,,,,,,,,,,,,,4.2238,11856244,918.3104,,TRUE,micro,interpolation
NER,2005,Sub-Saharan Africa,SSA,Niger,NER,2005,national,,,,consumption,,,1.042,0.4306,0.1457,0.0673,0.2041,1.7146,1.1647,0.3368,0.4443,0.3545,0.0229,0.0354,0.0438,0.0529,0.0628,0.0742,0.0884,0.1099,0.1474,0.3624,,245.1597,13624474,411.1275,306.7449,FALSE,micro,survey
CHN-R,2005,East Asia & Pacific,EAP,China,CHN,2005,rural,,,,consumption,,,0.918,0.0193,0.0028,8e-04,0.0034,3.402,2.6711,0.2133,0.3585,0.2978,0.0316,0.0425,0.0526,0.0626,0.073,0.0846,0.0986,0.1176,0.1498,0.2871,,3.495,749352182,3390.7102,1178.9405,FALSE,aggregate,survey
BLZ,2005,Latin America & Caribbean,LAC,Belize,BLZ,2005,national,,,,income,,,1.303,0.0818,0.0386,0.0246,0.054,8.879,4.9221,0.5293,0.5326,0.4815,0.0093,0.0228,0.034,0.0429,0.0534,0.0666,0.0846,0.1095,0.1525,0.4244,,1.309,283798,4773.6239,3344.3779,TRUE,micro,extrapolation
PNG,2005,East Asia & Pacific,EAP,Papua New Guinea,PNG,2005,national,,,,consumption,,,1.841,0.4419,0.1807,0.0968,0.2726,2.842,,,,,,,,,,,,,,,,2.6999,6494902,1887.6732,,TRUE,micro,interpolation
CIV,2005,Sub-Saharan Africa,SSA,Cote d'Ivoire,CIV,2005,national,,,,consumption,,,1.166,0.106,0.0316,0.0139,0.0436,3.8965,,,,,,,,,,,,,,,,247.1344,18354513,1565.4285,,TRUE,micro,interpolation
MAR,2005,Middle East & North Africa,MNA,Morocco,MAR,2005,national,,,,consumption,,,1.328,0.0078,0.0014,4e-04,0.0016,7.661,,,,,,,,,,,,,,,,4.2908,30455563,2109.0622,1214.6215,TRUE,micro,interpolation
TZA,2005,Sub-Saharan Africa,SSA,Tanzania,TZA,2005,national,,,,consumption,,,1.106,0.2417,0.0691,0.0286,0.0921,2.2825,,,,,,,,,,,,,,,,754.6215,38450323,692.4771,492.175,TRUE,micro,interpolation
MDG,2005,Sub-Saharan Africa,SSA,Madagascar,MDG,2005,national,,,,consumption,,,1.549,0.5645,0.1981,0.093,0.2783,1.9466,1.4088,0.267,0.3994,0.3194,0.0269,0.0403,0.0496,0.0581,0.0675,0.078,0.0919,0.1126,0.1505,0.3244,,962.9596,18336722,471.1949,369.5925,FALSE,micro,survey
FSM,2005,East Asia & Pacific,EAP,"Micronesia, Fed. Sts.",FSM,2005,national,,,,consumption,,,1.471,0.0228,0.004,0.0013,0.0049,7.991,5.882,0.3033,0.4236,0.3699,0.022,0.0336,0.0437,0.0541,0.067,0.0794,0.0947,0.1187,0.1619,0.3248,,0.9772,106135,3027.6363,,FALSE,micro,survey
IND-R,2005,South Asia,SAS,India,IND,2005,rural,,,,consumption,,,1.575,0.1843,0.0331,0.0094,0.0397,2.7993,,,,,,,,,,,,,,,,17.092,812106163,939.583,579.9775,TRUE,micro,interpolation
MLI,2005,Sub-Saharan Africa,SSA,Mali,MLI,2005,national,,,,consumption,,,1.422,0.2544,0.0743,0.0309,0.099,2.8659,,,,,,,,,,,,,,,,205.2734,12775509,687.9348,447.2351,TRUE,micro,interpolation
IND-U,2005,South Asia,SAS,India,IND,2005,urban,,,,consumption,,,1.582,0.1043,0.019,0.0055,0.0229,4.1969,,,,,,,,,,,,,,,,20.7873,335503761,939.583,579.9775,TRUE,micro,interpolation
NGA,2005,Sub-Saharan Africa,SSA,Nigeria,NGA,2005,national,,,,consumption,,,1.461,0.2581,0.0814,0.0369,0.1131,3.0224,,,,,,,,,,,,,,,,123.6724,138865014,1948.0484,1894.054,TRUE,mixed,interpolation
NAM,2005,Sub-Saharan Africa,SSA,Namibia,NAM,2005,national,,,,consumption,,,1.225,0.1061,0.0289,0.0118,0.0385,7.4278,,,,,,,,,,,,,,,,6.8983,1938316,3680.6592,1851.6583,TRUE,micro,interpolation
CHN-U,2005,East Asia & Pacific,EAP,China,CHN,2005,urban,,,,consumption,,,1.117,0.0044,0.0018,0.0015,0.0011,7.3641,5.9576,0.2089,0.348,0.29,0.0297,0.0439,0.0542,0.0644,0.0751,0.0872,0.1016,0.1205,0.1499,0.2734,,4.3185,554367818,3390.7102,1178.9405,FALSE,aggregate,survey
UGA,2005,Sub-Saharan Africa,SSA,Uganda,UGA,2005,national,,,,consumption,,,1.339,0.3128,0.0908,0.0372,0.1201,2.6713,,,,,,,,,,,,,,,,1221.0876,27684590,632.9122,468.3349,TRUE,micro,interpolation
SEN,2005,Sub-Saharan Africa,SSA,Senegal,SEN,2005,national,,,,consumption,,,1.413,0.2007,0.0543,0.0226,0.0742,3.281,,,,,,,,,,,,,,,,238.5777,11090123,1133.717,832.584,TRUE,micro,interpolation
TCD,2005,Sub-Saharan Africa,SSA,Chad,TCD,2005,national,,,,consumption,,,1.76,0.2669,0.0809,0.0363,0.1127,3.6763,,,,,,,,,,,,,,,,237.6564,10096630,676.1621,,TRUE,micro,interpolation
CPV,2005,Sub-Saharan Africa,SSA,Cabo Verde,CPV,2005,national,,,,consumption,,,1.573,0.0652,0.0156,0.0061,0.0205,7.7394,,,,,,,,,,,,,,,,47.6121,463034,2410.7738,,TRUE,micro,interpolation
IDN-U,2005,East Asia & Pacific,EAP,Indonesia,IDN,2005,urban,,,,consumption,,,1.236,0.01,0.0014,3e-04,0.0015,4.943,3.8334,0.1911,0.3419,0.2808,0.0343,0.0467,0.0561,0.0649,0.0728,0.0837,0.0976,0.1167,0.1469,0.2805,,5098.1961,103961907,2199.0939,1351.0281,FALSE,micro,survey
STP,2005,Sub-Saharan Africa,SSA,Sao Tome and Principe,STP,2005,national,,,,consumption,,,1.37,0.0529,0.0093,0.0027,0.0112,4.0086,,,,,,,,,,,,,,,,11.4289,157472,1206.0952,,TRUE,micro,interpolation
VUT,2005,East Asia & Pacific,EAP,Vanuatu,VUT,2005,national,,,,consumption,,,1.468,0.0647,0.0137,0.0045,0.017,4.8625,4.1238,0.2339,0.3735,0.3141,0.027,0.0408,0.0507,0.0613,0.0723,0.0838,0.0983,0.1202,0.1542,0.2913,,117.3665,209282,2621.9129,,TRUE,micro,extrapolation
COG,2005,Sub-Saharan Africa,SSA,"Congo, Rep.",COG,2005,national,,,,consumption,,,1.986,0.458,0.1728,0.0857,0.248,3.3899,2.1637,0.3799,0.4733,0.442,0.0196,0.0294,0.0387,0.0474,0.0578,0.0709,0.089,0.1147,0.164,0.3685,,285.9693,3622775,2171.4431,774.0844,FALSE,micro,survey
NPL,2005,South Asia,SAS,Nepal,NPL,2005,national,,,,consumption,,,1.513,0.1187,0.0241,0.0074,0.0292,4.0929,,,,,,,,,,,,,,,,30.5129,25744500,623.7555,579.6683,TRUE,micro,interpolation
MOZ,2005,Sub-Saharan Africa,SSA,Mozambique,MOZ,2005,national,,,,consumption,,,1.455,0.5911,0.2371,0.1247,0.3571,1.8861,,,,,,,,,,,,,,,,21.988,20493927,383.7108,282.8203,TRUE,micro,interpolation
HTI,2005,Latin America & Caribbean,LAC,Haiti,HTI,2005,national,,,,income,,,1.83,0.5971,0.3184,0.2121,0.6015,2.8446,,,,,,,,,,,,,,,,31.1029,9195289,1284.3487,1171.9954,TRUE,micro,interpolation
BDI,2005,Sub-Saharan Africa,SSA,Burundi,BDI,2005,national,,,,consumption,,,1.746,0.6258,0.2128,0.094,0.2929,1.9116,,,,,,,,,,,,,,,,654.4216,7364857,295.7372,224.0199,TRUE,micro,interpolation
LBN,2005,Middle East & North Africa,MNA,Lebanon,LBN,2005,national,,,,consumption,,,1.635,0,0,0,0,23.0397,26.1167,0.1698,0.3183,0.268,0.0309,0.0476,0.0586,0.0683,0.0786,0.0912,0.1036,0.1215,0.1517,0.2479,,761.8333,4698761,6682.6516,5537.2781,TRUE,micro,extrapolation
SSD,2005,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
IDN-R,2005,East Asia & Pacific,EAP,Indonesia,IDN,2005,rural,,,,consumption,,,1.494,0.1052,0.0174,0.0046,0.0204,2.9629,2.5176,0.1273,0.279,0.2208,0.0417,0.0551,0.0641,0.0721,0.0806,0.0898,0.1009,0.1169,0.1418,0.237,,4746.8516,122327561,2199.0939,1351.0281,FALSE,micro,survey
UKR,2005,Europe & Central Asia,ECA,Ukraine,UKR,2005,national,,,,consumption,,,2.349,0.0055,0.001,3e-04,0.0012,10.1364,8.6931,0.1384,0.2902,0.2466,0.0365,0.0515,0.0618,0.0713,0.0809,0.0915,0.1048,0.1216,0.1483,0.2317,,7.0057,47105171,2144.2478,1023.8468,FALSE,micro,survey
TGO,2005,Sub-Saharan Africa,SSA,Togo,TGO,2005,national,,,,consumption,,,1.842,0.5295,0.1952,0.0939,0.2757,2.5406,1.7547,0.294,0.4221,0.3902,0.0246,0.0359,0.0442,0.0532,0.0635,0.0755,0.093,0.1185,0.165,0.3264,,246.5965,5611643,467.8188,360.5623,TRUE,micro,extrapolation
ARM,2005,Europe & Central Asia,ECA,Armenia,ARM,2005,national,,,,consumption,,,1.976,0.0204,0.0045,0.0015,0.0055,7.1384,5.438,0.2178,0.3599,0.2631,0.0333,0.0472,0.0554,0.0628,0.0713,0.081,0.0926,0.1096,0.139,0.3078,,167.3122,2981262,2364.1759,2017.9597,FALSE,micro,survey
GMB,2005,Sub-Saharan Africa,SSA,"Gambia, The",GMB,2005,national,,,,consumption,,,1.859,0.394,0.1454,0.0727,0.2138,3.4628,,,,,,,,,,,,,,,,15.1142,1543745,711.2819,557.2228,TRUE,micro,interpolation
ZWE,2005,Sub-Saharan Africa,SSA,Zimbabwe,ZWE,2005,national,,,,consumption,,,2.229,0.2741,0.0758,0.0277,0.0997,4.9727,3.7989,0.3112,0.4315,0.3884,0.0248,0.0335,0.0426,0.0524,0.0635,0.0766,0.0932,0.1169,0.1583,0.3383,,0.485,12076697,1137.3032,,TRUE,group,extrapolation
ROU,2005,Europe & Central Asia,ECA,Romania,ROU,2005,national,,,,consumption,,,2.495,0.0325,0.0049,0.001,0.0055,8.0392,6.9598,0.147,0.2982,0.2505,0.034,0.0498,0.0609,0.0709,0.0812,0.0923,0.1051,0.1216,0.1491,0.2352,,1.805,21319685,6299.4099,3713.0104,FALSE,micro,survey
TLS,2005,East Asia & Pacific,EAP,Timor-Leste,TLS,2005,national,,,,consumption,,,2.02,0.1585,0.0318,0.0098,0.0385,3.9779,,,,,,,,,,,,,,,,0.4231,995130,918.7274,786.8674,TRUE,micro,interpolation
LAO,2005,East Asia & Pacific,EAP,Lao PDR,LAO,2005,national,,,,consumption,,,1.603,0.0682,0.0125,0.0039,0.0153,4.1374,,,,,,,,,,,,,,,,3133.8118,5751675,1172.2173,869.9828,TRUE,micro,interpolation
VNM,2005,East Asia & Pacific,EAP,Vietnam,VNM,2005,national,,,,consumption,,,1.865,0.1167,0.0259,0.0088,0.0322,4.7781,,,,,,,,,,,,,,,,7807.6123,83832662,1273.3455,836.814,TRUE,micro,interpolation
BGD,2005,South Asia,SAS,Bangladesh,BGD,2005,national,,,,consumption,,,2.167,0.2463,0.0473,0.0134,0.0563,3.8145,2.9604,0.1786,0.332,0.2657,0.0385,0.0491,0.0571,0.0648,0.073,0.0829,0.0957,0.1138,0.1452,0.28,,29.5141,139035505,789.3048,636.5883,FALSE,micro,survey
KEN,2005,Sub-Saharan Africa,SSA,Kenya,KEN,2005,national,,,,consumption,,,1.583,0.2208,0.0706,0.0334,0.1024,4.1419,,,,,,,,,,,,,,,,41.6348,36624897,1195.7738,805.4246,TRUE,micro,interpolation
SLE,2005,Sub-Saharan Africa,SSA,Sierra Leone,SLE,2005,national,,,,consumption,,,2.434,0.6593,0.2646,0.1344,0.3841,2.5423,,,,,,,,,,,,,,,,2128.5188,5645629,471.8882,426.9606,TRUE,micro,interpolation
AFG,2005,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
GIN,2005,Sub-Saharan Africa,SSA,Guinea,GIN,2005,national,,,,consumption,,,1.715,0.378,0.1229,0.0558,0.1703,2.9098,,,,,,,,,,,,,,,,3446.9322,9109585,661.1025,,TRUE,micro,interpolation
BTN,2005,South Asia,SAS,Bhutan,BTN,2005,national,,,,consumption,,,1.927,0.0452,0.0072,0.0018,0.0084,6.8747,,,,,,,,,,,,,,,,20.4738,648744,1489.2118,845.4874,TRUE,micro,interpolation
SDN,2005,Sub-Saharan Africa,SSA,Sudan,SDN,2005,national,,,,consumption,,,2.349,0.2389,0.0684,0.0292,0.0928,4.5838,3.7724,0.2132,0.354,0.3139,0.0264,0.0418,0.0527,0.0638,0.075,0.0879,0.1037,0.125,0.1569,0.2669,,6.464,30949514,1302.5531,504.8754,TRUE,micro,extrapolation
BWA,2005,Sub-Saharan Africa,SSA,Botswana,BWA,2005,national,,,,consumption,,,2.146,0.2472,0.088,0.0434,0.1291,10.1005,,,,,,,,,,,,,,,,5.0087,1799077,4986.328,1872.2785,TRUE,micro,interpolation
TUN,2005,Middle East & North Africa,MNA,Tunisia,TUN,2005,national,,,,consumption,,,2.267,0.0317,0.0065,0.0022,0.0082,9.9324,,,,,,,,,,,,,,,,0.7423,10106778,3350.5637,2032.992,TRUE,mixed,interpolation
CAF,2005,Sub-Saharan Africa,SSA,Central African Republic,CAF,2005,national,,,,consumption,,,2.439,0.7232,0.404,0.2737,0.7647,2.5975,,,,,,,,,,,,,,,,306.8083,4038380,454.5074,,TRUE,mixed,interpolation
PHL,2005,East Asia & Pacific,EAP,Philippines,PHL,2005,national,,,,consumption,,,2.187,0.1548,0.0335,0.0109,0.0412,6.0987,,,,,,,,,,,,,,,,19.3925,86326251,2077.768,1590.2209,TRUE,micro,interpolation
KGZ,2005,Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2005,national,,,,consumption,,,2.57,0.2362,0.0517,0.017,0.0639,4.5893,3.6606,0.1723,0.3256,0.2779,0.0353,0.0482,0.0574,0.0659,0.075,0.0859,0.1,0.1191,0.1518,0.2615,,19.3727,5162600,820.716,720.1665,FALSE,micro,survey
NIC,2005,Latin America & Caribbean,LAC,Nicaragua,NIC,2005,national,,,,consumption,,,2.155,0.173,0.0419,0.0147,0.0527,5.5286,4.0276,0.2727,0.4053,0.3598,0.0253,0.0367,0.0466,0.0562,0.067,0.0794,0.0964,0.1202,0.157,0.3151,,11.5284,5438692,1573.053,1166.4717,FALSE,micro,survey
MMR,2005,East Asia & Pacific,EAP,Myanmar,MMR,2005,national,,,,consumption,,,2.44,0.5739,0.1966,0.0892,0.2716,2.9259,4.7684,0.2505,0.3807,0.2862,0.0295,0.0438,0.0525,0.0609,0.0697,0.0804,0.0938,0.1121,0.1402,0.3171,,389.8429,48949931,559.1634,,TRUE,micro,extrapolation
DZA,2005,Middle East & North Africa,MNA,Algeria,DZA,2005,national,,,,consumption,,,2.268,0.0258,0.0054,0.0021,0.0066,7.7685,,,,,,,,,,,,,,,,38.2097,33149720,3752.0962,1245.4115,TRUE,group,interpolation
ETH,2005,Sub-Saharan Africa,SSA,Ethiopia,ETH,2005,national,,,,consumption,,,2.258,0.3742,0.0892,0.0301,0.1109,3.1559,,,,,,,,,,,,,,,,8.4964,76346310,322.1488,,TRUE,micro,interpolation
LKA,2005,South Asia,SAS,Sri Lanka,LKA,2005,national,,,,consumption,,,2.034,0.0593,0.0095,0.0025,0.0112,6.4189,,,,,,,,,,,,,,,,55.5009,19544988,2244.8213,1568.6572,TRUE,micro,interpolation
COM,2005,Sub-Saharan Africa,SSA,Comoros,COM,2005,national,,,,consumption,,,2.51,0.2087,0.0644,0.0284,0.0889,8.4548,,,,,,,,,,,,,,,,213.5182,611625,1182.2109,1118.9042,TRUE,micro,interpolation
TJK,2005,Europe & Central Asia,ECA,Tajikistan,TJK,2005,national,,,,consumption,,,2.331,0.2175,0.0585,0.0247,0.0814,4.3265,,,,,,,,,,,,,,,,2.5948,6789318,630.782,,TRUE,micro,interpolation
ZAF,2005,Sub-Saharan Africa,SSA,South Africa,ZAF,2005,national,,,,consumption,,,2.119,0.2771,0.0901,0.041,0.1252,9.5396,3.5441,0.7783,0.6476,0.7549,0.01,0.0159,0.0209,0.0262,0.0331,0.042,0.0565,0.0852,0.1679,0.5423,,6.5494,47880595,5587.7934,2921.3268,FALSE,micro,survey
TON,2005,East Asia & Pacific,EAP,Tonga,TON,2005,national,,,,consumption,,,2.466,0.0304,0.0074,0.0029,0.0095,11.1297,,,,,,,,,,,,,,,,1.7136,100908,3856.9528,,TRUE,micro,interpolation
COL,2005,Latin America & Caribbean,LAC,Colombia,COL,2005,national,,,,income,,,2.395,0.1278,0.045,0.0233,0.0662,11.1677,6.3356,0.523,0.5391,0.4958,0.0122,0.0234,0.0322,0.0413,0.0511,0.0635,0.0806,0.1058,0.1581,0.4319,,1419.3743,42647731,4402.8991,2982.3492,FALSE,micro,survey
SWZ,2005,Sub-Saharan Africa,SSA,Eswatini,SWZ,2005,national,,,,consumption,,,2.084,0.5131,0.2056,0.1071,0.305,3.641,,,,,,,,,,,,,,,,6.1177,1030575,2902.0991,2184.4565,TRUE,micro,interpolation
MNG,2005,East Asia & Pacific,EAP,Mongolia,MNG,2005,national,,,,consumption,,,2.587,0.1017,0.0209,0.0068,0.0258,6.8116,,,,,,,,,,,,,,,,873.542,2526429,2068.3985,,TRUE,micro,interpolation
LCA,2005,Latin America & Caribbean,LAC,St. Lucia,LCA,2005,national,,,,income,,,2.44,0.0966,0.0383,0.0228,0.0551,11.8602,,,,,,,,,,,,,,,,2.0792,163408,9664.9377,,TRUE,mixed,interpolation
KIR,2005,East Asia & Pacific,EAP,Kiribati,KIR,2005,national,,,,consumption,,,2.676,0.2022,0.0602,0.0256,0.0815,5.6735,4.4459,0.2337,0.3697,0.2991,0.0255,0.0404,0.0525,0.0631,0.0739,0.0861,0.1002,0.1188,0.147,0.2925,,0.981,92319,1529.1759,,TRUE,micro,extrapolation
YEM,2005,Middle East & North Africa,MNA,"Yemen, Rep.",YEM,2005,national,,,,consumption,,,3.105,0.2913,0.0742,0.027,0.0943,5.2617,,,,,,,,,,,,,,,,255.6836,20107416,2536.1888,,TRUE,micro,interpolation
CHL,2005,Latin America & Caribbean,LAC,Chile,CHL,2005,national,,,,income,,,2.077,0.0281,0.0104,0.0064,0.0128,14.8626,,,,,,,,,,,,,,,,478.9957,16182713,10349.643,5778.7495,TRUE,micro,interpolation
MRT,2005,Sub-Saharan Africa,SSA,Mauritania,MRT,2005,national,,,,consumption,,,2.59,0.2537,0.0694,0.0281,0.0919,5.2507,,,,,,,,,,,,,,,,124.4526,3024198,1378.5953,840.0913,TRUE,micro,interpolation
WSM,2005,East Asia & Pacific,EAP,Samoa,WSM,2005,national,,,,consumption,,,2.603,0.0383,0.0061,0.0017,0.0072,10.5907,,,,,,,,,,,,,,,,1.8513,179722,4058.0474,,TRUE,micro,interpolation
DJI,2005,Middle East & North Africa,MNA,Djibouti,DJI,2005,national,,,,consumption,,,2.144,0.2267,0.0763,0.0383,0.1163,4.8796,,,,,,,,,,,,,,,,104.7365,783248,1848.3337,,TRUE,micro,interpolation
KHM,2005,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
IRN,2005,Middle East & North Africa,MNA,"Iran, Islamic Rep.",IRN,2005,national,,,,consumption,,,2.301,0.0135,0.0027,9e-04,0.0033,16.2899,,,,,,,,,,,,,,,,13944.9043,69762345,4614.0788,2230.5662,TRUE,mixed,interpolation
SLV,2005,Latin America & Caribbean,LAC,El Salvador,SLV,2005,national,,,,income,,,2.698,0.1589,0.0623,0.0352,0.0971,9.9383,6.5923,0.4356,0.4848,0.4431,0.0123,0.0261,0.0374,0.0485,0.0598,0.0736,0.092,0.1179,0.1645,0.3678,,0.515,6052124,3140.033,2803.762,FALSE,micro,survey
ALB,2005,Europe & Central Asia,ECA,Albania,ALB,2005,national,,,,consumption,,,2.532,0.0137,0.0022,6e-04,0.0026,9.166,7.7998,0.1544,0.306,0.2545,0.0348,0.0492,0.0598,0.0692,0.0799,0.0904,0.1037,0.1213,0.1483,0.2434,,50.3574,3011487,2675.5079,2079.2435,FALSE,micro,survey
GUY,2005,Latin America & Caribbean,LAC,Guyana,GUY,2005,national,,,,income,,,3.091,0.1746,0.0814,0.055,0.1881,8.7843,6.0427,0.4373,0.4512,0.3793,0.0109,0.0312,0.0436,0.0545,0.0657,0.0794,0.0957,0.1173,0.1572,0.3445,,115.6263,746156,3944.4447,,TRUE,micro,extrapolation
DOM,2005,Latin America & Caribbean,LAC,Dominican Republic,DOM,2005,national,,,,income,,,2.948,0.1464,0.0467,0.0219,0.065,11.4027,7.0877,0.4407,0.4997,0.4601,0.0149,0.0262,0.0356,0.0456,0.0564,0.0693,0.0871,0.1122,0.1632,0.3895,,24.3906,9097262,4647.0379,3316.5979,FALSE,micro,survey
PRY,2005,Latin America & Caribbean,LAC,Paraguay,PRY,2005,national,,,,income,,,2.444,0.0758,0.0261,0.0127,0.0371,14.013,8.5081,0.4741,0.5138,0.4602,0.0132,0.0258,0.0347,0.0446,0.0549,0.0669,0.0849,0.1116,0.1589,0.4044,,2539.9849,5824095,3922.5585,2530.0899,FALSE,micro,survey
SOM,2005,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
PER,2005,Latin America & Caribbean,LAC,Peru,PER,2005,national,,,,income,,,2.87,0.2679,0.1057,0.0565,0.1612,8.1309,5.2729,0.4655,0.5045,0.4711,0.0124,0.0232,0.0335,0.0447,0.0576,0.0728,0.0914,0.1169,0.1623,0.3851,,1.8936,27866140,3867.5274,2384.7281,FALSE,micro,survey
ECU,2005,Latin America & Caribbean,LAC,Ecuador,ECU,2005,national,,,,income,,,2.676,0.1679,0.0643,0.0357,0.1003,11.3623,6.7482,0.5233,0.5306,0.5067,0.0105,0.0219,0.0318,0.0421,0.0531,0.067,0.0855,0.1131,0.1635,0.4114,,0.5745,13825839,4892.6913,3127.8392,FALSE,micro,survey
GEO,2005,Europe & Central Asia,ECA,Georgia,GEO,2005,national,,,,consumption,,,2.69,0.2074,0.0649,0.0308,0.095,5.8998,4.7208,0.2473,0.3738,0.3287,0.0226,0.039,0.0503,0.0617,0.0737,0.0866,0.1029,0.1256,0.1603,0.2772,,0.9247,3902469,2329.5709,,FALSE,micro,survey
GNQ,2005,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
ERI,2005,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
